RTP-BZ-400-05,Volcanos,YoungRift,LithoRef18-1deg,gradient,Trench,TopoI1,Transform,MeanCurvature-TopoIso-corr,Susceptibility-Sz-LitMod-Aus17-Afr,Ridge,binned-SL2013-2deg,lon,lat,Depth2Moho,VP1,VP2,VP3,VS1,VS2,VS3,Hcc,is_land,maxdepth,maxdepth_sd,volume
-0.8297452628615,93.9439544678,24.3700008392,50.5535621643,29.0955,3188.0,172.555755615,2205.0,-0.0009462932974569,0.0105685053858818,1431.0,,141.5,-37.5,32.0,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,30.9356,True,3.632533076587145,1.0769881081309902,35712.6952223894
-0.67436441779125,51.6081237793,30.0499992371,54.5720977783,22.5914285714286,3108.0,254.551864624,2149.0,0.0036994730564762,0.0113485965412062,1441.0,,142.5,-37.5,32.2,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,32.369,True,4.683516684635476,1.7866006229881164,46045.28035970653
-0.486891221255,93.9439544678,58.1899986267,55.4204940796,23.53625,3030.0,374.495300293,2086.0,0.0058940054848792,0.0113071373198187,1456.0,,143.5,-37.5,35.3,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,35.6682,True,4.506994148289174,1.6505385307564056,44309.82595158274
-0.084788772277325,179.390869141,9.98999977112,53.0987548828,28.62,2952.0,555.251037598,2014.0,0.006947231199592,0.0101872049854,1474.0,,144.5,-37.5,36.8,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,37.2394,True,3.712214002654944,1.1188344152848606,36496.06610097492
2.0151014029975,441.085754395,41.3600006104,55.9138374329,23.7,2726.0,576.17578125,1803.0,0.0083495170809352,0.0120215595816187,1553.0,,147.5,-37.5,36.7,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,37.2075,True,4.484704682247899,1.6310757869553705,44090.690463861385
-0.5791452750565,44.1292800903,121.800003052,158.914840698,80.3,594.200012207,28.2263832092,122.5,0.033750064149496,0.0123882004991125,1782.0,,175.5,-37.5,27.2,6.080603692,6.649665988,7.018598114,3.359804267,3.613815775,3.768220997,26.6874,True,1.6623303477367504,0.22255780723117008,16342.947418782283
-0.43250214308525,225.858901978,130.199996948,81.7812042236,48.1323529411765,3223.0,101.899627686,2347.0,-0.0032743965229015,0.0088406365248374,1535.0,,140.5,-36.5,36.8,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,36.2395,True,2.1842241724342935,0.3919909206927873,21758.16806584372
-0.80352267622925,164.63621521,54.7799987793,73.6553268433,47.1670588235294,3141.0,173.181503296,2291.0,0.0005649544829066,0.0104851198848412,1542.0,6.0,141.5,-36.5,35.9,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,35.2307,True,2.2334378252016083,0.4090086901138302,22248.410295354402
-1.1488177925345,138.972915649,51.8300018311,76.041809082,65.67,3060.0,130.816711426,2223.0,0.0033094840636484,0.0123581689549625,1551.0,,142.5,-36.5,35.9,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,34.998,True,1.6343455088313146,0.21881111248364832,16280.546982124544
-1.27596345544,164.63621521,53.0400009155,72.3367919922,34.9820769230769,2979.0,219.251296997,2152.0,0.0045310160145164,0.0107443805318393,1565.0,3.0,143.5,-36.5,37.9,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,37.5598,True,3.0114104787509306,0.7430224031839289,29998.19164114517
