"V1","V2"
6.11766325442721e+29,0.239816258265699
5.93870146502154e+29,0.556154230039307
NA,NA
5.51494526260375e+29,1.39792836824017
4.10514782048021e+29,0.219512005175898
5.52735191232768e+29,0.356301570159848
6.82498395938796e+29,0.36000000307182
NA,NA
5.09894263939944e+29,0.0173707778579499
NA,NA
5.14877986320625e+29,0.191180710197817
NA,NA
4.75845629002198e+29,0.79914053715386
8.31513262951803e+29,0.24999999479104
4.95556134047274e+29,0.00999999918626758
6.78748866452373e+29,0.00203383349127092
4.54260289333623e+29,0.303171370806509
6.48603840850788e+29,0.00663881219637833
4.95476744457457e+29,0.283565815126042
NA,NA
NA,NA
4.77880706433737e+29,0.722500224860881
NA,NA
NA,NA
3.79683193175391e+29,1.06082424151005
5.817278824183e+29,0.211367449886969
NA,NA
4.73789688620816e+29,0.122073354296323
4.46930845416451e+29,0.361237090714779
5.04128638023432e+29,0.61465076576923
NA,NA
4.81070086427473e+29,0.110515329631059
5.21241582529863e+29,0.810000127121126
5.22331053692909e+29,0.0025000015785394
4.78066947956767e+29,1.14102103523439
NA,NA
4.9236135196818e+29,1.36544151397108
6.302357290463e+29,0.207873948182582
5.46743731530176e+29,0.432407930697054
5.22704130703247e+29,1.44000017766563
6.42567255001329e+29,0.0400000008263261
5.42097635904491e+29,0.445544358919382
5.61836809727522e+29,0.742574782931987
5.01213020731555e+29,0.323347168711436
NA,NA
5.82114111750459e+29,0.0400000948437977
5.44701107866231e+29,1.07373566675724
5.52322242698133e+29,0.00256137142740202
5.97497784846886e+29,0.409599976365491
NA,NA
6.31877996175385e+29,0.506316397826019
5.30450154158372e+29,0.00999999709040775
5.02010344914167e+29,0.101607148749846
NA,NA
NA,NA
