FID,Longitude,Latitude,Mean_HF,Median_HF,MEAN_Annual_Temp,Therm_Cond__W_per_m_K,Z85_Med_HF_km,Z122_Med_HF_km,Z85_Mean_HF_km,Z122_Mean_HF_km,rechargeDepth,Descriptio,rechargeVolume,grid_area_m2,crustTypeFull,crustType,crustTypeMin1,crustScheme2,combined_cv,combined_cr,rechargeShort,lat_int,lon_int,gradient,maxdepth
1771,69.643,21,71.3600006,60.8499985,25.66666667,2.5,2.437688365,3.957819873,2.078662165,3.374906549,major,major_20-100_mm/a,low,49463922539,T-,Continental_shelf/slope,Margin-continent/shield_transition,Extended_Crust,Extended_Crust low,Extended_Crust major,major low,21,69,41.13346862792969,2.861752938244737
1770,58.929,21,60.4599991,60.4599991,25.27272727,2.5,2.469702019,3.99963919,2.469702019,3.99963919,shallow,shallow_<100_mm/a,low,49464268787,E-,Platform,Platform,Craton,Craton low,Craton shallow,shallow low,21,58,33.16964340209961,3.0434531383829
1769,56.786,21,68.4300003,60.6699982,25.15,2.5,2.466210721,3.990852269,2.186540981,3.538287285,major,major_<2_mm/a,low,49463922539,E-,Platform,Platform,Craton,Craton low,Craton major,major low,21,56,26.82613945007324,3.762372965231168
1768,54.643,21,63.7599983,63.6800003,25.5625,2.5,2.333444556,3.786019926,2.330516844,3.781269706,major,major_<2_mm/a,low,49463922539,E-,Platform,Platform,Craton,Craton low,Craton major,major low,21,54,25.941864013671875,3.884480422921795
1767,52.5,21,68.9400024,66.75,25.9375,2.5,2.212078652,3.597846442,2.141808019,3.483554419,major,major_<2_mm/a,low,49464268787,E-,Platform,Platform,Craton,Craton low,Craton major,major low,21,52,26.671852111816406,3.7698802231151416
1766,50.357,21,68.9400024,66.75,25.9375,2.5,2.212078652,3.597846442,2.141808019,3.483554419,major,major_<2_mm/a,low,49463899455,D-,Platform,Platform,Craton,Craton low,Craton major,major low,21,50,23.38801383972168,4.289468149052906
1765,48.214,21,62.6500015,65.5199966,25.95,2.5,2.253128933,3.664911668,2.356344716,3.832801185,major,major_2-20_mm/a,low,49463922539,D-,Platform,Platform,Craton,Craton low,Craton major,major low,21,48,25.685317993164062,3.899885276833094
1764,46.071,21,60.4099998,57.9300003,24.6875,2.5,2.602818043,4.199572738,2.49596508,4.027168528,major,major_<2_mm/a,low,49463922539,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,21,46,21.177404403686523,4.718035828425897
1763,43.929,21,43.0,43.0,24.75,2.5,3.502906977,5.654069767,3.502906977,5.654069767,shallow,shallow_<100_mm/a,low,49464268787,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,21,43,12.08,8.2149384954844
1762,41.786,21,44.0,44.0,22.35,2.5,3.559659091,5.661931818,3.559659091,5.661931818,shallow,shallow_<100_mm/a,low,49463922539,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,21,41,20.71064758300781,4.7966993717680575
1761,39.643,21,89.4300003,61.1599998,26.0,2.5,2.411707006,3.924133433,1.64933467,2.683663191,shallow,shallow_<100_mm/a,low,49463922539,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,21,39,33.0723876953125,3.000993602401046
1760,37.5,21,223.4499969,121.8000031,25.42857143,2.5,1.22273044,1.982172129,0.666496189,1.08045905,major,major_<2_mm/a,low,49464268787,V2,Continental_shelf/slope,Intermediate_continental/oceanic_crust,Extended_Crust,Extended_Crust low,Extended_Crust major,major low,21,37,123.0,0.958570268074736
1759,35.357,21,62.0699997,51.0499992,23.875,2.5,2.993388881,4.805337979,2.461938146,3.952191094,shallow,shallow_<100_mm/a,low,49463899455,I2,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,21,35,29.45075225830078,3.351817576308139
1758,33.214,21,58.1100006,52.8800011,26.05,2.5,2.786970441,4.536213975,2.536138332,4.127946954,shallow,shallow_<100_mm/a,low,49463922539,I2,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,21,33,21.49286842346192,4.577220919621295
1757,31.071,21,58.0299988,53.0200005,25.25,2.5,2.817333055,4.561957709,2.574099657,4.168102792,shallow,shallow_<100_mm/a,low,49463922539,I2,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,21,31,18.641069412231445,5.255886234843829
1756,28.929,21,61.2799988,58.4599991,24.0,2.5,2.60862132,4.190899825,2.488577072,3.998041854,major,major_<2_mm/a,low,49464268787,I2,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,21,28,11.5376923076923,8.446878719677446
1755,26.786,21,63.5800018,63.8300018,23.1,2.5,2.424408517,3.873570312,2.433941422,3.8888014,major,major_<2_mm/a,low,49463922539,I2,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,21,26,19.908021926879883,4.898173829134886
1754,24.643,21,61.4599991,59.6800003,22.4375,2.5,2.620748144,4.170681112,2.544846279,4.049890232,major,major_<2_mm/a,low,49463922539,I2,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,21,24,26.130189895629883,3.725404784575367
1753,22.5,21,61.1899986,56.8800011,23.4375,2.5,2.705806031,4.33203666,2.515219048,4.026903998,major,major_<2_mm/a,low,49464268787,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,21,22,28.79246711730957,3.356075449313492
1752,20.357,21,58.5900002,56.4000015,23.5625,2.5,2.723293367,4.363364246,2.6215011,4.200268803,major,major_<2_mm/a,low,49463899455,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,21,20,20.61844062805176,4.68351206381909
1751,18.214,21,62.2599983,66.5999985,19.6,2.5,2.45495501,3.84384393,2.626084235,4.111789383,shallow,shallow_<100_mm/a,low,49463922539,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,21,18,23.65488815307617,4.088997749076817
1750,16.071,21,66.5699997,51.9399986,22.25,2.5,3.02031198,4.801213067,2.356541996,3.746056799,shallow,shallow_<100_mm/a,low,49463922539,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,21,16,26.95581245422364,3.590165975493981
1749,13.929,21,60.8600006,54.0200005,24.375,2.5,2.805673799,4.51800255,2.490346673,4.010228353,shallow,shallow_<100_mm/a,low,49464268787,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,21,13,24.87192344665528,3.886428147788472
1748,11.786,21,58.9799995,57.7200012,24.95,2.5,2.600918172,4.203482241,2.545354379,4.113682639,major,major_<2_mm/a,low,49463922539,I1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton major,major low,21,11,25.348499298095703,3.810652353762039
